item,lemma,tense,person,verbNum,verb
647,cercenar,Fut,3,pl,cercenarán
648,ejecutar,Past,3,sg,ejecutó
648,ejecutar,Past,3,pl,ejecutaron
648,ejecutar,Imperfect,3,sg,ejecutaba
648,ejecutar,Imperfect,3,pl,ejecutaban
648,ejecutar,Pres,3,sg,ejecuta
648,ejecutar,Pres,3,pl,ejecutan
648,ejecutar,Fut,3,sg,ejecutará
648,ejecutar,Fut,3,pl,ejecutarán
649,conservar,Past,3,sg,conservó
649,conservar,Past,3,pl,conservaron
649,conservar,Imperfect,3,sg,conservaba
649,conservar,Imperfect,3,pl,conservaban
649,conservar,Pres,3,sg,conserva
649,conservar,Pres,3,pl,conservan
649,conservar,Fut,3,sg,conservará
649,conservar,Fut,3,pl,conservarán
650,remontar,Past,3,sg,remontó
650,remontar,Past,3,pl,remontaron
650,remontar,Imperfect,3,sg,remontaba
650,remontar,Imperfect,3,pl,remontaban
650,remontar,Pres,3,sg,remonta
650,remontar,Pres,3,pl,remontan
650,remontar,Fut,3,sg,remontará
650,remontar,Fut,3,pl,remontarán
651,mandar,Past,3,sg,mandó
651,mandar,Past,3,pl,mandaron
651,mandar,Imperfect,3,sg,mandaba
651,mandar,Imperfect,3,pl,mandaban
651,mandar,Pres,3,sg,manda
651,mandar,Pres,3,pl,mandan
651,mandar,Fut,3,sg,mandará
651,mandar,Fut,3,pl,mandarán
652,aliar,Past,3,sg,alió
652,aliar,Past,3,pl,aliaron
652,aliar,Imperfect,3,sg,aliaba
652,aliar,Imperfect,3,pl,aliaban
652,aliar,Pres,3,sg,alía
652,aliar,Pres,3,pl,alían
652,aliar,Fut,3,sg,aliará
652,aliar,Fut,3,pl,aliarán
653,traducir,Past,3,sg,tradujo
653,traducir,Past,3,pl,tradujeron
653,traducir,Imperfect,3,sg,traducía
653,traducir,Imperfect,3,pl,traducían
653,traducir,Pres,3,sg,traduce
653,traducir,Pres,3,pl,traducen
653,traducir,Fut,3,sg,traducirá
653,traducir,Fut,3,pl,traducirán
654,liderar,Past,3,sg,lideró
654,liderar,Past,3,pl,lideraron
654,liderar,Imperfect,3,sg,lideraba
654,liderar,Imperfect,3,pl,lideraban
654,liderar,Pres,3,sg,lidera
654,liderar,Pres,3,pl,lideran
654,liderar,Fut,3,sg,liderará
654,liderar,Fut,3,pl,liderarán
655,plasmar,Past,3,sg,plasmó
655,plasmar,Past,3,pl,plasmaron
655,plasmar,Imperfect,3,sg,plasmaba
655,plasmar,Imperfect,3,pl,plasmaban
655,plasmar,Pres,3,sg,plasma
655,plasmar,Pres,3,pl,plasman
655,plasmar,Fut,3,sg,plasmará
655,plasmar,Fut,3,pl,plasmarán
656,rebotar,Past,3,sg,rebotó
656,rebotar,Past,3,pl,rebotaron
656,rebotar,Imperfect,3,sg,rebotaba
656,rebotar,Imperfect,3,pl,rebotaban
656,rebotar,Pres,3,sg,rebota
656,rebotar,Pres,3,pl,rebotan
656,rebotar,Fut,3,sg,rebotará
656,rebotar,Fut,3,pl,rebotarán
657,desaparecer,Past,3,sg,desapareció
657,desaparecer,Past,3,pl,desaparecieron
657,desaparecer,Imperfect,3,sg,desaparecía
657,desaparecer,Imperfect,3,pl,desaparecían
657,desaparecer,Pres,3,sg,desaparece
657,desaparecer,Pres,3,pl,desaparecen
657,desaparecer,Fut,3,sg,desaparecerá
657,desaparecer,Fut,3,pl,desaparecerán
658,arrollar,Past,3,sg,arrolló
658,arrollar,Past,3,pl,arrollaron
658,arrollar,Imperfect,3,sg,arrollaba
658,arrollar,Imperfect,3,pl,arrollaban
658,arrollar,Pres,3,sg,arrolla
658,arrollar,Pres,3,pl,arrollan
658,arrollar,Fut,3,sg,arrollará
658,arrollar,Fut,3,pl,arrollarán
659,obligar,Past,3,sg,obligó
659,obligar,Past,3,pl,obligaron
659,obligar,Imperfect,3,sg,obligaba
659,obligar,Imperfect,3,pl,obligaban
659,obligar,Pres,3,sg,obliga
659,obligar,Pres,3,pl,obligan
659,obligar,Fut,3,sg,obligará
659,obligar,Fut,3,pl,obligarán
660,despejar,Past,3,sg,despejó
660,despejar,Past,3,pl,despejaron
660,despejar,Imperfect,3,sg,despejaba
660,despejar,Imperfect,3,pl,despejaban
660,despejar,Pres,3,sg,despeja
660,despejar,Pres,3,pl,despejan
660,despejar,Fut,3,sg,despejará
660,despejar,Fut,3,pl,despejarán
661,agarrar,Past,3,sg,agarró
661,agarrar,Past,3,pl,agarraron
661,agarrar,Imperfect,3,sg,agarraba
661,agarrar,Imperfect,3,pl,agarraban
661,agarrar,Pres,3,sg,agarra
661,agarrar,Pres,3,pl,agarran
661,agarrar,Fut,3,sg,agarrará
661,agarrar,Fut,3,pl,agarrarán
662,colar,Past,3,sg,coló
662,colar,Past,3,pl,colaron
662,colar,Imperfect,3,sg,colaba
662,colar,Imperfect,3,pl,colaban
662,colar,Pres,3,sg,cuela
662,colar,Pres,3,pl,cuelan
662,colar,Fut,3,sg,colará
662,colar,Fut,3,pl,colarán
663,estrellar,Past,3,sg,estrelló
663,estrellar,Past,3,pl,estrellaron
663,estrellar,Imperfect,3,sg,estrellaba
663,estrellar,Imperfect,3,pl,estrellaban
663,estrellar,Pres,3,sg,estrella
663,estrellar,Pres,3,pl,estrellan
663,estrellar,Fut,3,sg,estrellará
663,estrellar,Fut,3,pl,estrellarán
664,anotar,Past,3,sg,anotó
664,anotar,Past,3,pl,anotaron
664,anotar,Imperfect,3,sg,anotaba
664,anotar,Imperfect,3,pl,anotaban
664,anotar,Pres,3,sg,anota
664,anotar,Pres,3,pl,anotan
664,anotar,Fut,3,sg,anotará
664,anotar,Fut,3,pl,anotarán
665,medir,Past,3,sg,midió
665,medir,Past,3,pl,midieron
665,medir,Imperfect,3,sg,medía
665,medir,Imperfect,3,pl,medían
665,medir,Pres,3,sg,mide
665,medir,Pres,3,pl,miden
665,medir,Fut,3,sg,medirá
665,medir,Fut,3,pl,medirán
666,evaluar,Past,3,sg,evaluó
666,evaluar,Past,3,pl,evaluaron
666,evaluar,Imperfect,3,sg,evaluaba
666,evaluar,Imperfect,3,pl,evaluaban
666,evaluar,Pres,3,sg,evalúa
666,evaluar,Pres,3,pl,evalúan
666,evaluar,Fut,3,sg,evaluará
666,evaluar,Fut,3,pl,evaluarán
667,valorar,Past,3,sg,valoró
667,valorar,Past,3,pl,valoraron
667,valorar,Imperfect,3,sg,valoraba
667,valorar,Imperfect,3,pl,valoraban
667,valorar,Pres,3,sg,valora
667,valorar,Pres,3,pl,valoran
667,valorar,Fut,3,sg,valorará
667,valorar,Fut,3,pl,valorarán
668,equivaler,Past,3,sg,equivalió
668,equivaler,Past,3,pl,equivalieron
668,equivaler,Imperfect,3,sg,equivalía
668,equivaler,Imperfect,3,pl,equivalían
668,equivaler,Pres,3,sg,equivale
668,equivaler,Pres,3,pl,equivalen
668,equivaler,Fut,3,sg,equivaldrá
668,equivaler,Fut,3,pl,equivaldrán
669,implicar,Past,3,sg,implicó
669,implicar,Past,3,pl,implicaron
669,implicar,Imperfect,3,sg,implicaba
669,implicar,Imperfect,3,pl,implicaban
669,implicar,Pres,3,sg,implica
669,implicar,Pres,3,pl,implican
669,implicar,Fut,3,sg,implicará
669,implicar,Fut,3,pl,implicarán
670,dudar,Past,3,sg,dudó
670,dudar,Past,3,pl,dudaron
670,dudar,Imperfect,3,sg,dudaba
670,dudar,Imperfect,3,pl,dudaban
670,dudar,Pres,3,sg,duda
670,dudar,Pres,3,pl,dudan
670,dudar,Fut,3,sg,dudará
670,dudar,Fut,3,pl,dudarán
671,reemplazar,Past,3,sg,reemplazó
671,reemplazar,Past,3,pl,reemplazaron
671,reemplazar,Imperfect,3,sg,reemplazaba
671,reemplazar,Imperfect,3,pl,reemplazaban
671,reemplazar,Pres,3,sg,reemplaza
671,reemplazar,Pres,3,pl,reemplazan
671,reemplazar,Fut,3,sg,reemplazará
671,reemplazar,Fut,3,pl,reemplazarán
672,reanudar,Past,3,sg,reanudó
672,reanudar,Past,3,pl,reanudaron
672,reanudar,Imperfect,3,sg,reanudaba
672,reanudar,Imperfect,3,pl,reanudaban
672,reanudar,Pres,3,sg,reanuda
672,reanudar,Pres,3,pl,reanudan
672,reanudar,Fut,3,sg,reanudará
672,reanudar,Fut,3,pl,reanudarán
673,interrumpir,Past,3,sg,interrumpió
673,interrumpir,Past,3,pl,interrumpieron
673,interrumpir,Imperfect,3,sg,interrumpía
673,interrumpir,Imperfect,3,pl,interrumpían
673,interrumpir,Pres,3,sg,interrumpe
673,interrumpir,Pres,3,pl,interrumpen
673,interrumpir,Fut,3,sg,interrumpirá
673,interrumpir,Fut,3,pl,interrumpirán
674,almorzar,Past,3,sg,almorzó
674,almorzar,Past,3,pl,almorzaron
674,almorzar,Imperfect,3,sg,almorzaba
674,almorzar,Imperfect,3,pl,almorzaban
674,almorzar,Pres,3,sg,almuerza
674,almorzar,Pres,3,pl,almuerzan
674,almorzar,Fut,3,sg,almorzará
674,almorzar,Fut,3,pl,almorzarán
675,visitar,Past,3,sg,visitó
675,visitar,Past,3,pl,visitaron
675,visitar,Imperfect,3,sg,visitaba
675,visitar,Imperfect,3,pl,visitaban
675,visitar,Pres,3,sg,visita
675,visitar,Pres,3,pl,visitan
675,visitar,Fut,3,sg,visitará
675,visitar,Fut,3,pl,visitarán
676,analizar,Past,3,sg,analizó
676,analizar,Past,3,pl,analizaron
676,analizar,Imperfect,3,sg,analizaba
676,analizar,Imperfect,3,pl,analizaban
676,analizar,Pres,3,sg,analiza
676,analizar,Pres,3,pl,analizan
676,analizar,Fut,3,sg,analizará
676,analizar,Fut,3,pl,analizarán
677,desconocer,Past,3,sg,desconoció
677,desconocer,Past,3,pl,desconocieron
677,desconocer,Imperfect,3,sg,desconocía
677,desconocer,Imperfect,3,pl,desconocían
677,desconocer,Pres,3,sg,desconoce
677,desconocer,Pres,3,pl,desconocen
677,desconocer,Fut,3,sg,desconocerá
677,desconocer,Fut,3,pl,desconocerán
678,protagonizar,Past,3,sg,protagonizó
678,protagonizar,Past,3,pl,protagonizaron
678,protagonizar,Imperfect,3,sg,protagonizaba
678,protagonizar,Imperfect,3,pl,protagonizaban
678,protagonizar,Pres,3,sg,protagoniza
678,protagonizar,Pres,3,pl,protagonizan
678,protagonizar,Fut,3,sg,protagonizará
678,protagonizar,Fut,3,pl,protagonizarán
680,aportar,Past,3,sg,aportó
680,aportar,Past,3,pl,aportaron
680,aportar,Imperfect,3,sg,aportaba
680,aportar,Imperfect,3,pl,aportaban
680,aportar,Pres,3,sg,aporta
680,aportar,Pres,3,pl,aportan
680,aportar,Fut,3,sg,aportará
680,aportar,Fut,3,pl,aportarán
681,capturar,Past,3,sg,capturó
681,capturar,Past,3,pl,capturaron
681,capturar,Imperfect,3,sg,capturaba
681,capturar,Imperfect,3,pl,capturaban
681,capturar,Pres,3,sg,captura
681,capturar,Pres,3,pl,capturan
681,capturar,Fut,3,sg,capturará
681,capturar,Fut,3,pl,capturarán
682,atinar,Past,3,sg,atinó
682,atinar,Past,3,pl,atinaron
682,atinar,Imperfect,3,sg,atinaba
682,atinar,Imperfect,3,pl,atinaban
682,atinar,Pres,3,sg,atina
682,atinar,Pres,3,pl,atinan
682,atinar,Fut,3,sg,atinará
682,atinar,Fut,3,pl,atinarán
683,desviar,Past,3,sg,desvió
683,desviar,Past,3,pl,desviaron
683,desviar,Imperfect,3,sg,desviaba
683,desviar,Imperfect,3,pl,desviaban
683,desviar,Pres,3,sg,desvía
683,desviar,Pres,3,pl,desvían
683,desviar,Fut,3,sg,desviará
683,desviar,Fut,3,pl,desviarán
684,disimular,Past,3,sg,disimuló
684,disimular,Past,3,pl,disimularon
684,disimular,Imperfect,3,sg,disimulaba
684,disimular,Imperfect,3,pl,disimulaban
684,disimular,Pres,3,sg,disimula
684,disimular,Pres,3,pl,disimulan
684,disimular,Fut,3,sg,disimulará
684,disimular,Fut,3,pl,disimularán
685,sacrificar,Past,3,sg,sacrificó
685,sacrificar,Past,3,pl,sacrificaron
685,sacrificar,Imperfect,3,sg,sacrificaba
685,sacrificar,Imperfect,3,pl,sacrificaban
685,sacrificar,Pres,3,sg,sacrifica
685,sacrificar,Pres,3,pl,sacrifican
685,sacrificar,Fut,3,sg,sacrificará
685,sacrificar,Fut,3,pl,sacrificarán
686,acentuar,Past,3,sg,acentuó
686,acentuar,Past,3,pl,acentuaron
686,acentuar,Imperfect,3,sg,acentuaba
686,acentuar,Imperfect,3,pl,acentuaban
686,acentuar,Pres,3,sg,acentúa
686,acentuar,Pres,3,pl,acentúan
686,acentuar,Fut,3,sg,acentuará
686,acentuar,Fut,3,pl,acentuarán
687,desgastar,Past,3,sg,desgastó
687,desgastar,Past,3,pl,desgastaron
687,desgastar,Imperfect,3,sg,desgastaba
687,desgastar,Imperfect,3,pl,desgastaban
687,desgastar,Pres,3,sg,desgasta
687,desgastar,Pres,3,pl,desgastan
687,desgastar,Fut,3,sg,desgastará
687,desgastar,Fut,3,pl,desgastarán
688,diluir,Past,3,sg,diluyó
688,diluir,Past,3,pl,diluyeron
688,diluir,Imperfect,3,sg,diluía
688,diluir,Imperfect,3,pl,diluían
688,diluir,Pres,3,sg,diluye
688,diluir,Pres,3,pl,diluyen
688,diluir,Fut,3,sg,diluirá
688,diluir,Fut,3,pl,diluirán
689,cabecear,Past,3,sg,cabeceó
689,cabecear,Past,3,pl,cabecearon
689,cabecear,Imperfect,3,sg,cabeceaba
689,cabecear,Imperfect,3,pl,cabeceaban
689,cabecear,Pres,3,sg,cabecea
689,cabecear,Pres,3,pl,cabecean
689,cabecear,Fut,3,sg,cabeceará
689,cabecear,Fut,3,pl,cabecearán
690,integrar,Past,3,sg,integró
690,integrar,Past,3,pl,integraron
690,integrar,Imperfect,3,sg,integraba
690,integrar,Imperfect,3,pl,integraban
690,integrar,Pres,3,sg,integra
690,integrar,Pres,3,pl,integran
690,integrar,Fut,3,sg,integrará
690,integrar,Fut,3,pl,integrarán
691,proceder,Past,3,sg,procedió
691,proceder,Past,3,pl,procedieron
691,proceder,Imperfect,3,sg,procedía
691,proceder,Imperfect,3,pl,procedían
691,proceder,Pres,3,sg,procede
691,proceder,Pres,3,pl,proceden
691,proceder,Fut,3,sg,procederá
691,proceder,Fut,3,pl,procederán
692,condenar,Past,3,sg,condenó
692,condenar,Past,3,pl,condenaron
692,condenar,Imperfect,3,sg,condenaba
692,condenar,Imperfect,3,pl,condenaban
692,condenar,Pres,3,sg,condena
692,condenar,Pres,3,pl,condenan
692,condenar,Fut,3,sg,condenará
692,condenar,Fut,3,pl,condenarán
693,corroborar,Past,3,sg,corroboró
693,corroborar,Past,3,pl,corroboraron
693,corroborar,Imperfect,3,sg,corroboraba
693,corroborar,Imperfect,3,pl,corroboraban
693,corroborar,Pres,3,sg,corrobora
693,corroborar,Pres,3,pl,corroboran
693,corroborar,Fut,3,sg,corroborará
693,corroborar,Fut,3,pl,corroborarán
694,persistir,Past,3,sg,persistió
694,persistir,Past,3,pl,persistieron
694,persistir,Imperfect,3,sg,persistía
694,persistir,Imperfect,3,pl,persistían
694,persistir,Pres,3,sg,persiste
694,persistir,Pres,3,pl,persisten
694,persistir,Fut,3,sg,persistirá
694,persistir,Fut,3,pl,persistirán
695,equilibrar,Past,3,sg,equilibró
695,equilibrar,Past,3,pl,equilibraron
695,equilibrar,Imperfect,3,sg,equilibraba
695,equilibrar,Imperfect,3,pl,equilibraban
695,equilibrar,Pres,3,sg,equilibra
695,equilibrar,Pres,3,pl,equilibran
695,equilibrar,Fut,3,sg,equilibrará
695,equilibrar,Fut,3,pl,equilibrarán
696,gravar,Past,3,sg,gravó
696,gravar,Past,3,pl,gravaron
696,gravar,Imperfect,3,sg,gravaba
696,gravar,Imperfect,3,pl,gravaban
696,gravar,Pres,3,sg,grava
696,gravar,Pres,3,pl,gravan
696,gravar,Fut,3,sg,gravará
696,gravar,Fut,3,pl,gravarán
697,pagar,Past,3,sg,pagó
697,pagar,Past,3,pl,pagaron
697,pagar,Imperfect,3,sg,pagaba
697,pagar,Imperfect,3,pl,pagaban
697,pagar,Pres,3,sg,paga
697,pagar,Pres,3,pl,pagan
697,pagar,Fut,3,sg,pagará
697,pagar,Fut,3,pl,pagarán
698,someter,Past,3,sg,sometió
698,someter,Past,3,pl,sometieron
698,someter,Imperfect,3,sg,sometía
698,someter,Imperfect,3,pl,sometían
698,someter,Pres,3,sg,somete
698,someter,Pres,3,pl,someten
698,someter,Fut,3,sg,someterá
698,someter,Fut,3,pl,someterán
699,prometer,Past,3,sg,prometió
699,prometer,Past,3,pl,prometieron
699,prometer,Imperfect,3,sg,prometía
699,prometer,Imperfect,3,pl,prometían
699,prometer,Pres,3,sg,promete
699,prometer,Pres,3,pl,prometen
699,prometer,Fut,3,sg,prometerá
699,prometer,Fut,3,pl,prometerán
700,fluctuar,Past,3,sg,fluctuó
700,fluctuar,Past,3,pl,fluctuaron
700,fluctuar,Imperfect,3,sg,fluctuaba
700,fluctuar,Imperfect,3,pl,fluctuaban
700,fluctuar,Pres,3,sg,fluctúa
700,fluctuar,Pres,3,pl,fluctúan
700,fluctuar,Fut,3,sg,fluctuará
700,fluctuar,Fut,3,pl,fluctuarán
701,transparentar,Past,3,sg,transparentó
701,transparentar,Past,3,pl,transparentaron
701,transparentar,Imperfect,3,sg,transparentaba
701,transparentar,Imperfect,3,pl,transparentaban
701,transparentar,Pres,3,sg,transparenta
701,transparentar,Pres,3,pl,transparentan
701,transparentar,Fut,3,sg,transparentará
701,transparentar,Fut,3,pl,transparentarán
702,evadir,Past,3,sg,evadió
702,evadir,Past,3,pl,evadieron
702,evadir,Imperfect,3,sg,evadía
702,evadir,Imperfect,3,pl,evadían
702,evadir,Pres,3,sg,evade
702,evadir,Pres,3,pl,evaden
702,evadir,Fut,3,sg,evadirá
702,evadir,Fut,3,pl,evadirán
703,anular,Past,3,sg,anuló
703,anular,Past,3,pl,anularon
703,anular,Imperfect,3,sg,anulaba
703,anular,Imperfect,3,pl,anulaban
703,anular,Pres,3,sg,anula
703,anular,Pres,3,pl,anulan
703,anular,Fut,3,sg,anulará
703,anular,Fut,3,pl,anularán
704,impugnar,Past,3,sg,impugnó
704,impugnar,Past,3,pl,impugnaron
704,impugnar,Imperfect,3,sg,impugnaba
704,impugnar,Imperfect,3,pl,impugnaban
704,impugnar,Pres,3,sg,impugna
704,impugnar,Pres,3,pl,impugnan
704,impugnar,Fut,3,sg,impugnará
704,impugnar,Fut,3,pl,impugnarán
705,desestimar,Past,3,sg,desestimó
705,desestimar,Past,3,pl,desestimaron
705,desestimar,Imperfect,3,sg,desestimaba
705,desestimar,Imperfect,3,pl,desestimaban
705,desestimar,Pres,3,sg,desestima
705,desestimar,Pres,3,pl,desestiman
705,desestimar,Fut,3,sg,desestimará
705,desestimar,Fut,3,pl,desestimarán
706,inscribir,Past,3,sg,inscribió
706,inscribir,Past,3,pl,inscribieron
706,inscribir,Imperfect,3,sg,inscribía
706,inscribir,Imperfect,3,pl,inscribían
706,inscribir,Pres,3,sg,inscribe
706,inscribir,Pres,3,pl,inscriben
706,inscribir,Fut,3,sg,inscribirá
706,inscribir,Fut,3,pl,inscribirán
707,estudiar,Past,3,sg,estudió
707,estudiar,Past,3,pl,estudiaron
707,estudiar,Imperfect,3,sg,estudiaba
707,estudiar,Imperfect,3,pl,estudiaban
707,estudiar,Pres,3,sg,estudia
707,estudiar,Pres,3,pl,estudian
707,estudiar,Fut,3,sg,estudiará
707,estudiar,Fut,3,pl,estudiarán
708,alentar,Past,3,sg,alentó
708,alentar,Past,3,pl,alentaron
708,alentar,Imperfect,3,sg,alentaba
708,alentar,Imperfect,3,pl,alentaban
708,alentar,Pres,3,sg,alienta
708,alentar,Pres,3,pl,alientan
708,alentar,Fut,3,sg,alentará
708,alentar,Fut,3,pl,alentarán
709,otorgar,Past,3,sg,otorgó
709,otorgar,Past,3,pl,otorgaron
709,otorgar,Imperfect,3,sg,otorgaba
709,otorgar,Imperfect,3,pl,otorgaban
709,otorgar,Pres,3,sg,otorga
709,otorgar,Pres,3,pl,otorgan
709,otorgar,Fut,3,sg,otorgará
709,otorgar,Fut,3,pl,otorgarán
710,distar,Past,3,sg,distó
710,distar,Past,3,pl,distaron
710,distar,Imperfect,3,sg,distaba
710,distar,Imperfect,3,pl,distaban
710,distar,Pres,3,sg,dista
710,distar,Pres,3,pl,distan
710,distar,Fut,3,sg,distará
710,distar,Fut,3,pl,distarán
711,rodear,Past,3,sg,rodeó
711,rodear,Past,3,pl,rodearon
711,rodear,Imperfect,3,sg,rodeaba
711,rodear,Imperfect,3,pl,rodeaban
711,rodear,Pres,3,sg,rodea
711,rodear,Pres,3,pl,rodean
711,rodear,Fut,3,sg,rodeará
711,rodear,Fut,3,pl,rodearán
712,enfadar,Past,3,sg,enfadó
712,enfadar,Past,3,pl,enfadaron
712,enfadar,Imperfect,3,sg,enfadaba
712,enfadar,Imperfect,3,pl,enfadaban
712,enfadar,Pres,3,sg,enfada
712,enfadar,Pres,3,pl,enfadan
712,enfadar,Fut,3,sg,enfadará
712,enfadar,Fut,3,pl,enfadarán
713,reprimir,Past,3,sg,reprimió
713,reprimir,Past,3,pl,reprimieron
713,reprimir,Imperfect,3,sg,reprimía
713,reprimir,Imperfect,3,pl,reprimían
713,reprimir,Pres,3,sg,reprime
713,reprimir,Pres,3,pl,reprimen
713,reprimir,Fut,3,sg,reprimirá
713,reprimir,Fut,3,pl,reprimirán
714,inspirar,Past,3,sg,inspiró
714,inspirar,Past,3,pl,inspiraron
714,inspirar,Imperfect,3,sg,inspiraba
714,inspirar,Imperfect,3,pl,inspiraban
714,inspirar,Pres,3,sg,inspira
714,inspirar,Pres,3,pl,inspiran
714,inspirar,Fut,3,sg,inspirará
714,inspirar,Fut,3,pl,inspirarán
715,destituir,Past,3,sg,destituyó
715,destituir,Past,3,pl,destituyeron
715,destituir,Imperfect,3,sg,destituía
715,destituir,Imperfect,3,pl,destituían
715,destituir,Pres,3,sg,destituye
715,destituir,Pres,3,pl,destituyen
715,destituir,Fut,3,sg,destituirá
715,destituir,Fut,3,pl,destituirán
716,copiar,Past,3,sg,copió
716,copiar,Past,3,pl,copiaron
716,copiar,Imperfect,3,sg,copiaba
716,copiar,Imperfect,3,pl,copiaban
716,copiar,Pres,3,sg,copia
716,copiar,Pres,3,pl,copian
716,copiar,Fut,3,sg,copiará
716,copiar,Fut,3,pl,copiarán
717,sonrojar,Past,3,sg,sonrojó
717,sonrojar,Past,3,pl,sonrojaron
717,sonrojar,Imperfect,3,sg,sonrojaba
717,sonrojar,Imperfect,3,pl,sonrojaban
717,sonrojar,Pres,3,sg,sonroja
717,sonrojar,Pres,3,pl,sonrojan
717,sonrojar,Fut,3,sg,sonrojará
717,sonrojar,Fut,3,pl,sonrojarán
718,desnudar,Past,3,sg,desnudó
718,desnudar,Past,3,pl,desnudaron
718,desnudar,Imperfect,3,sg,desnudaba
718,desnudar,Imperfect,3,pl,desnudaban
718,desnudar,Pres,3,sg,desnuda
718,desnudar,Pres,3,pl,desnudan
718,desnudar,Fut,3,sg,desnudará
718,desnudar,Fut,3,pl,desnudarán
719,convivir,Past,3,sg,convivió
719,convivir,Past,3,pl,convivieron
719,convivir,Imperfect,3,sg,convivía
719,convivir,Imperfect,3,pl,convivían
719,convivir,Pres,3,sg,convive
719,convivir,Pres,3,pl,conviven
719,convivir,Fut,3,sg,convivirá
719,convivir,Fut,3,pl,convivirán
720,disfrutar,Past,3,sg,disfrutó
720,disfrutar,Past,3,pl,disfrutaron
720,disfrutar,Imperfect,3,sg,disfrutaba
720,disfrutar,Imperfect,3,pl,disfrutaban
720,disfrutar,Pres,3,sg,disfruta
720,disfrutar,Pres,3,pl,disfrutan
720,disfrutar,Fut,3,sg,disfrutará
720,disfrutar,Fut,3,pl,disfrutarán
721,adaptar,Past,3,sg,adaptó
721,adaptar,Past,3,pl,adaptaron
721,adaptar,Imperfect,3,sg,adaptaba
721,adaptar,Imperfect,3,pl,adaptaban
721,adaptar,Pres,3,sg,adapta
721,adaptar,Pres,3,pl,adaptan
721,adaptar,Fut,3,sg,adaptará
721,adaptar,Fut,3,pl,adaptarán
722,atender,Past,3,sg,atendió
722,atender,Past,3,pl,atendieron
722,atender,Imperfect,3,sg,atendía
722,atender,Imperfect,3,pl,atendían
722,atender,Pres,3,sg,atiende
722,atender,Pres,3,pl,atienden
722,atender,Fut,3,sg,atenderá
722,atender,Fut,3,pl,atenderán
723,acceder,Past,3,sg,accedió
723,acceder,Past,3,pl,accedieron
723,acceder,Imperfect,3,sg,accedía
723,acceder,Imperfect,3,pl,accedían
723,acceder,Pres,3,sg,accede
723,acceder,Pres,3,pl,acceden
723,acceder,Fut,3,sg,accederá
723,acceder,Fut,3,pl,accederán
724,complementar,Past,3,sg,complementó
724,complementar,Past,3,pl,complementaron
724,complementar,Imperfect,3,sg,complementaba
724,complementar,Imperfect,3,pl,complementaban
724,complementar,Pres,3,sg,complementa
724,complementar,Pres,3,pl,complementan
724,complementar,Fut,3,sg,complementará
724,complementar,Fut,3,pl,complementarán
725,militar,Past,3,sg,militó
725,militar,Past,3,pl,militaron
725,militar,Imperfect,3,sg,militaba
725,militar,Imperfect,3,pl,militaban
725,militar,Pres,3,sg,milita
725,militar,Pres,3,pl,militan
725,militar,Fut,3,sg,militará
725,militar,Fut,3,pl,militarán
726,disponer,Past,3,sg,dispuso
726,disponer,Past,3,pl,dispusieron
726,disponer,Imperfect,3,sg,disponía
726,disponer,Imperfect,3,pl,disponían
726,disponer,Pres,3,sg,dispone
726,disponer,Pres,3,pl,disponen
726,disponer,Fut,3,sg,dispondrá
726,disponer,Fut,3,pl,dispondrán
727,estrenar,Past,3,sg,estrenó
727,estrenar,Past,3,pl,estrenaron
727,estrenar,Imperfect,3,sg,estrenaba
727,estrenar,Imperfect,3,pl,estrenaban
727,estrenar,Pres,3,sg,estrena
727,estrenar,Pres,3,pl,estrenan
727,estrenar,Fut,3,sg,estrenará
727,estrenar,Fut,3,pl,estrenarán
728,repercutir,Past,3,sg,repercutió
728,repercutir,Past,3,pl,repercutieron
728,repercutir,Imperfect,3,sg,repercutía
728,repercutir,Imperfect,3,pl,repercutían
728,repercutir,Pres,3,sg,repercute
728,repercutir,Pres,3,pl,repercuten
728,repercutir,Fut,3,sg,repercutirá
728,repercutir,Fut,3,pl,repercutirán
729,contribuir,Past,3,sg,contribuyó
729,contribuir,Past,3,pl,contribuyeron
729,contribuir,Imperfect,3,sg,contribuía
729,contribuir,Imperfect,3,pl,contribuían
729,contribuir,Pres,3,sg,contribuye
729,contribuir,Pres,3,pl,contribuyen
729,contribuir,Fut,3,sg,contribuirá
729,contribuir,Fut,3,pl,contribuirán
730,degradar,Past,3,sg,degradó
730,degradar,Past,3,pl,degradaron
730,degradar,Imperfect,3,sg,degradaba
730,degradar,Imperfect,3,pl,degradaban
730,degradar,Pres,3,sg,degrada
730,degradar,Pres,3,pl,degradan
730,degradar,Fut,3,sg,degradará
730,degradar,Fut,3,pl,degradarán
731,emplear,Past,3,sg,empleó
731,emplear,Past,3,pl,emplearon
731,emplear,Imperfect,3,sg,empleaba
731,emplear,Imperfect,3,pl,empleaban
731,emplear,Pres,3,sg,emplea
731,emplear,Pres,3,pl,emplean
731,emplear,Fut,3,sg,empleará
731,emplear,Fut,3,pl,emplearán
732,obedecer,Past,3,sg,obedeció
732,obedecer,Past,3,pl,obedecieron
732,obedecer,Imperfect,3,sg,obedecía
732,obedecer,Imperfect,3,pl,obedecían
732,obedecer,Pres,3,sg,obedece
732,obedecer,Pres,3,pl,obedecen
732,obedecer,Fut,3,sg,obedecerá
732,obedecer,Fut,3,pl,obedecerán
733,digerir,Past,3,sg,digirió
733,digerir,Past,3,pl,digirieron
